Date,Time,Timezone,Store,Version,lastActiveUser,Retailer,Retailer StoreID,Country,lastUserSessionId,lastAppSessionId,Area,Sub Area,What was the problem?
2025-09-16,5:15:38,UTC,KBD,1.69.0 ,8983af1b7bbc5f23bc0249cdc67da039,williams,williams_KBD,Australia,gVHoneBofF0o4L5Fm5k-i,GKvZ3_i7w3734C_FRym9b,Selling,Sales Dashboard,Sales dashboard wasn't loading 
2025-09-16,10:46:30,UTC,5521,1.69.0 ,5a169a68d3cb5a6cb5546f8affa47077,clarks,clarks_5521,United Kingdom,1hoMHxVooqVflrMkymRPk,qFJjms_L4OstDhU3tygPh,Selling,Search/Browse Catalog,Inventory looking 
2025-09-16,17:30:43,UTC,b7627253-e722-45f9-9b7c-3507f0ec0ad3,1.68.1 ,b73736210399536880b6c8011bf0f37b,untuckit,untuckit_b7627253-e722-45f9-9b7c-3507f0ec0ad3,United States,eqXZqEb_MEQB2pz9CsK8r,DPA5RveayCJCOiplDmiIQ,Selling,Process Sale,Not loading associate app
2025-09-16,20:45:56,UTC,US-490,1.68.0 ,c8216dd42fe25476b5209ceae2ba6710,allsaints,allsaints_US-490,United States,-4HLMKk_-2dQtYLqOWEsj,mUyFEJNhKv_ZkOSqpIc-k,Selling,Scan Product,Freezes on loading screen when trying to scan item 
2025-09-16,21:35:16,UTC,BK,1.69.0 ,4e0d01b161ea5ddbb9acf3ce8c0d315e,marine-layer,marine-layer_BK,United States,X9T0FrEHZfy5gmFYebi61,tUunWDBiGfpUYnH_ITFGF,Selling,Process Sale,Your app is not working 
2025-09-16,22:02:28,UTC,BK,1.69.0 ,4877300b73db5874908c427719b495e5,marine-layer,marine-layer_BK,United States,pLd-YubU8pk1tFF8klrtx,96Y0cwBHTkDrMuqr3OHFg,Selling,Process Sale,Literally have to force quit every time I use the app
2025-09-16,22:04:40,UTC,848,1.69.0 ,c35a99c33f8f57f7ac1a13a2095f4698,lego,lego_848,United States,n1-TXNT4ByLBzhBeN-ZzO,mJeKLIbm2qxqpOxR7_xjQ,Selling,Cash Management,Store summary would not load
2025-09-15,16:39:16,UTC,US-501,1.67.0 ,9b2d4be456095f91a139630e1df0d876,allsaints,allsaints_US-501,United States,0DF_wEk5GFdwkNoH9bT8a,QFolIoEzM6JEXwBmu1Ru-,Fulfillment,Packing items,Stuck bufferung after completing packing 
2025-09-15,18:08:32,UTC,3877,1.66.1 ,d977cd2302f55e029fa1867a1050da7d,clarks,clarks_3877,United Kingdom,ZHP2AhILcL2KaDqrA3aI-,JMRJb91SV1Yra8_4zkK8V,Fulfillment,Picking items,Screen froze
2025-09-15,22:02:23,UTC,222,1.66.1 ,6a1bdfac244e5c60a047466bd9a7faf9,windsor,windsor_222,United States,Dxnq6OLDRsKTlLgkOaKAz,Ym2UzhgHB_8WvgPwOvkYG,Fulfillment,Packing items,To print a shipping label it failed
2025-09-15,0:14:39,UTC,KIC,1.67.0 ,ab7d8e433a30597489e05576be75465f,williams,williams_KIC,Australia,Kw1lX7dNYv0cu24thYwBa,j21w8XHy8wXN9eyny6284,Inventory,Scanning,"The app froze right after i scanned an item and went to click it for more details, and had to force restart"
2025-09-15,23:30:07,UTC,9bece1aa-01d3-4903-ac51-58ce7d810da9,1.68.1 ,63a6d65dee975ccd829a06f08a1249da,untuckit,untuckit_9bece1aa-01d3-4903-ac51-58ce7d810da9,United States,6jt4uLxPNWvUmo75x6dhz,DIn16QUdvnh2EoqRP2oGM,Inventory,Receiving,Not pulling up open TOs
2025-09-15,19:49:23,UTC,769,1.69.0 ,9c8cf1a9bd3b5c139d3c50776b5286e3,lego,lego_769,United States,fR2Gl3fxD42lwdFBsKLdl,tf9fN1ffGYIOT1QgzODZn,Login,Enter Email & Password,Froze
2025-09-15,5:00:19,UTC,JBX,1.69.0 ,83f296c901b658679c67bd61593d6d44,mathers,mathers_JBX,Australia,gjQy2kSIxWYXc810pDQm9,0SWGX2c01ci7Ci88kD8qI,Selling,Search/Create Customer,Wont find customers activity
2025-09-15,18:15:08,UTC,WOOD,1.64.0 ,bddc69ee5db4577cabd31228378f044c,ganni,ganni_WOOD,United States,mQTeqsHMboDKMkEc_0N-j,1Y4YIpp9c-6szlv0fLlxd,Selling,Scan Product,Frozen screen
2025-09-15,21:59:02,UTC,23,1.69.0 ,e7b6c860520b58aeba7f57431147e283,aninebing,aninebing_23,United States,7KqkZFY6GMtM4Z48dyrwB,lmd5PwUkszr0jRYV8GXdP,Selling,Process Sale,Froze on coupon redemption 
2025-09-15,23:18:29,UTC,A523,1.66.1 ,9054b7e854eb5aac8e23dbecd2858e58,clarks,clarks_A523,United States,9J6JssfuVhVjiAsyIbqs_,6Nnhl4ryZBia6HO0Mqh8_,Selling,Scan Product,After logging in and scanning product it will not load any info and i would need to close out the app and restart
2025-09-15,15:19:38,UTC,710,1.69.0 ,b90919c633f756e793174bf9106c6437,lego,lego_710,United States,KZugH-1mWktGsSksda_No,1mjXwBWFCB7Kp7bePbXUh,Selling,Process Sale,Register not connecting to payment device
2025-09-14,15:03:03,UTC,220,1.69.0 ,4b4324bdd2205a22a8762f885c78ee08,roots,roots_220,Canada,UbqKhkujoAUvi2-NjaiuD,JqZ0Xzjtqj012X64gKcUC,Fulfillment,Printing,Shipping label would not print
2025-09-14,20:24:15,UTC,190,1.69.0 ,39b206ec4ac15fbf8a0c92cf06a7dff7,roots,roots_190,Canada,r_NFKfBg-edLnttjj21TY,P9w_5o738E5ygjac7p_l1,Fulfillment,Printing,Frozen
2025-09-14,23:28:52,UTC,23,1.67.0 ,225feaaea28b59fdac95a550049acedf,lornajaneoms,lornajaneoms_23,Australia,FKwA4xXlfvVljsT2ZdBoy,VH086br-dPrZpnIhu2S-8,Inventory,Cycle Counts,Could not start cycle count
2025-09-14,16:17:01,UTC,319011,1.69.0 ,e1fa7f7c85035917aeb85f15b43eeb14,birkenstock,birkenstock_319011,United States,AvEomRE0SaHi50UC9NQTs,FLXxMrDtH6ugUKcgYJxqh,Login,Enter Email & Password,Buffering too long
2025-09-14,23:20:28,UTC,204,1.69.0 ,9f3fc2fab51d528bad8eb53d490c03ff,rmwilliams,rmwilliams_204,Australia,hYaNLl-Verowk_yYF3jEX,gEfFrmqXJ98rPHYIWSOyN,Login,Enter PIN,After pin the wheel kept spinning endlessly- never logged in 
2025-09-14,1:09:35,UTC,769,1.69.0 ,1766af365d8b5fac80005f21fc6bb703,lego,lego_769,United States,ZRE7HMmsTxB9GpBqN1JxF,EQl7bX0r6QqC2Z1TXhORN,Login,Enter Email & Password,Froze
2025-09-14,1:17:00,UTC,769,1.69.0 ,9c8cf1a9bd3b5c139d3c50776b5286e3,lego,lego_769,United States,3Y4QG1BtgOIf1rmwMUeU_,jFL088EhYy7M-zmviQYpx,Login,Enter PIN,Would not load
2025-09-14,2:53:55,UTC,769,1.69.0 ,1766af365d8b5fac80005f21fc6bb703,lego,lego_769,United States,MBalcsFV3qiiYwcV3LZEs,VcSxRzyUuw_mk58k6de7i,Login,Enter Email & Password,Froze
2025-09-14,15:19:47,UTC,834,1.69.0 ,d4dc85c697555c18915393965709eb7d,lego,lego_834,Canada,4X51lSWNuUJzShVU9mUs4,q5SxnGBiYGz1JXf4TvPrd,Login,Enter PIN,Entered pin just kept trying to load
2025-09-14,18:33:28,UTC,747,1.69.0 ,35b52d3cce515080a289802b08233dd3,lego,lego_747,United States,kvWKGwMqHsbt_Sex_PWDF,t-XSja6LCJMEmGkDTHmdW,Login,Enter Email & Password,BS
2025-09-14,19:07:54,UTC,132,1.69.0 ,7453ed9340b457099b1f1ca50d67e125,lego,lego_132,United States,gAsHF5vJZo9ci9ca6xdp2,w1Fo_DRL2QV2JaRsrTrNw,Login,Enter Email & Password,Would not load 
2025-09-14,19:38:33,UTC,797,1.69.0 ,0f7d49c1a9a95d4fad623b72fe9cc549,lego,lego_797,United States,b54ZJZFUNRAjHhqgE1MrJ,fvOlAhkBGrjksbt6YwVnk,Login,Enter PIN,Every single time it make me log in 
2025-09-14,22:25:53,UTC,769,1.69.0 ,9c8cf1a9bd3b5c139d3c50776b5286e3,lego,lego_769,United States,a0eNXYHXtOE_-Qulfix3M,1NuUk99l1FkxlrlQQ32Fj,Login,Enter Email & Password,Endless wheel of loading
2025-09-14,0:05:31,UTC,73e6480f-49c7-453d-a2af-f133cc0ec52d,1.68.1 ,6fd033c7979043eba96014b85e76d52c,untuckit,untuckit_73e6480f-49c7-453d-a2af-f133cc0ec52d,United States,FQzqz3qm_BKbYxvXUKOZv,of_iGOAL1ngISpfE8NLlb,Selling,Printing,Zebra printer won’t print multiple labels when prompted too 
2025-09-14,0:35:08,UTC,A165,1.66.1 ,ec2eebb9d1e2543391b499d8be0f37cd,clarks,clarks_A165,United States,tAOsw4nUFf077vop2csYP,QjYUewNZ8xmYXMYnuAJt1,Selling,Process Sale,Delivery loading issude
2025-09-14,7:17:51,UTC,KCD,1.67.0 ,c15dbfc63d245176bf46d981b6309014,williams,williams_KCD,Australia,vDdwA14KuILNAMDXWa2q0,9cI9padWVhnfqiZuFivYK,Selling,Scan Product,Really slow and not loading properly. 
2025-09-14,3:08:05,UTC,769,1.69.0 ,1766af365d8b5fac80005f21fc6bb703,lego,lego_769,United States,eg_Y0yhPTrGpqYEWoErq-,KMiBBYR_L4y_UMwBij7-K,Selling,Process Sale,Froze
2025-09-14,3:31:05,UTC,769,1.69.0 ,1766af365d8b5fac80005f21fc6bb703,lego,lego_769,United States,EqMqqKrnGNe1-G8B4k80v,paZRT5EW6AqCe7cAdfP6c,Selling,Scan Product,Froze 
2025-09-14,16:19:41,UTC,701,1.69.0 ,c2e33b0d59605f9e955982766bcf1cdc,lego,lego_701,United States,qsB1Zcpy4xL8Rs7N_lCTa,0tZ_zov09S810BDsuqzVh,Selling,Process Sale,Did not continue after Pay button
2025-09-14,16:43:18,UTC,868,1.69.0 ,b6b7746caeb45e38a6196c4abe106301,lego,lego_868,United States,U_VrCHhvtcGoyPV7P3iHO,zNFkhrMXkacZTxBXIcGnB,Selling,Printing,Stalled while scanning
2025-09-14,18:31:04,UTC,748,1.69.0 ,245e61c5f25b5368adf86a0ec0523226,lego,lego_748,United States,XTMppJx4F9H8X72tghuGt,sulzpAf45cYxbfx9RtGta,Selling,Process Return,Stuck loading unable to print receipt 
2025-09-14,18:35:03,UTC,868,1.69.0 ,b6b7746caeb45e38a6196c4abe106301,lego,lego_868,United States,GPv5cC-cszOu0jM1U6UJp,cZDlt54dN_7tN4par93xa,Selling,Scan Product,Stalled while scanning
2025-09-14,21:36:23,UTC,868,1.69.0 ,b6b7746caeb45e38a6196c4abe106301,lego,lego_868,United States,_XIS31hzcoSFsGvrv0shk,biw7FwrTFSyM-7O0zFWwb,Selling,Scan Product,Stalled while scanning
2025-09-14,21:53:20,UTC,868,1.69.0 ,b6b7746caeb45e38a6196c4abe106301,lego,lego_868,United States,NhyNLOaxWaS_fa4c0rBfg,8hkdi-lXnhhpK8MsaOym1,Selling,Scan Product,Stalled while scanning
2025-09-13,18:32:59,UTC,4838-TOWNCENTER,1.68.1 ,0439e621df075c16863f8292aa4ae593,vince,vince_4838-TOWNCENTER,United States,8UhfczlkjVmVx35W5_in1,9EHlcXKVlVnvJj7fe7i8y,Inventory,Receiving,White blank screen “loading” 
2025-09-13,2:32:26,UTC,KEM,1.69.0 ,b70bb89abc2f5627b294daf36af7648d,williams,williams_KEM,Australia,zPHowc6akxBSr8_gA7CJT,wfq70yU2BdRzYILuCHITF,Login,Enter PIN,Stuck on loading screen when trying to sign in
2025-09-13,14:59:37,UTC,WOOD,1.64.0 ,f8dc1f4e43d05821bd046264e5a31434,ganni,ganni_WOOD,United States,zT1Fz6ESjEA0e2pjhddEE,JnieS7sQ-tL4eqOGS61yh,Login,Enter PIN,Screen loading but net changed until I had to restart it 
2025-09-13,15:05:47,UTC,SOCO,1.69.0 ,6deb5d5fafb5524382210b591b862eb3,marine-layer,marine-layer_SOCO,United States,wlGOaIxY5FB1VsbpuF_h5,tjPjWhO6xyC0bBd3tJ2vF,Login,Enter PIN,Froze
2025-09-13,15:06:36,UTC,SOCO,1.69.0 ,d4b938613d78505ea3f851c076cda710,marine-layer,marine-layer_SOCO,United States,uH_VXbreLKYb1uxIYx1QB,08VvYo3LTH2UfMoxigvF5,Login,Enter PIN,Froze 
2025-09-13,17:49:21,UTC,fd8c9bc0-7b18-42b5-830a-ddd401407862,1.68.1 ,fe9b3e254580563c8573c78ce222b651,untuckit,untuckit_fd8c9bc0-7b18-42b5-830a-ddd401407862,United States,0iNv9BddGgEkovGSPQZis,50re7-Ps05SS_A2vRWwxw,Login,Enter PIN,Not loading 
2025-09-13,22:30:21,UTC,4838-TOWNCENTER,1.68.1 ,0439e621df075c16863f8292aa4ae593,vince,vince_4838-TOWNCENTER,United States,wZAHlX54g-3zJb194yWdY,-269p-XjqERZNAaETqieC,Login,Enter PIN,Frozen after logging in
2025-09-13,16:02:01,UTC,834,1.69.0 ,f3ca391485555a93959883fbc1e81052,lego,lego_834,Canada,2tkoNWYMKkVo8joRgNyGo,UR7P8cu-JCIFK3PQ_bH_n,Login,Enter Email & Password,It froze after I entered my email
2025-09-13,1:09:38,UTC,A125,1.66.1 ,5c9464faf80a50c3beb87b292609bcb0,clarks,clarks_A125,United States,dfZ65rl5wWJZ-W4uQVFTz,lfehSkLDbBhfKf28FaZpz,Login,Enter PIN,Not letting me log in. Spinning wheel 
2025-09-13,0:33:22,UTC,KGC,1.69.0 ,53c3241a1e255387b8544b1386bf7f96,williams,williams_KGC,Australia,dUVaE4KliJP9V81qhJjxG,fyisgyhQv6mMIsA2YJx6r,Selling,Process Return,Refund not working
2025-09-13,9:23:50,UTC,1890,1.66.1 ,13e38d1159a35e3bac18f5bf2df80010,clarks,clarks_1890,United Kingdom,emFipP8jwCFG2N3pNpoit,YcerC6R0MHTfZTOirgRTc,Selling,Process Sale,Phone is buffering and spinning freezes alot. Wont go to next stage.  We have refreshed. Restarted phone. Updated ios.  
2025-09-13,15:22:35,UTC,3011,1.66.1 ,fc35fc49bb055a7cbf3872598cdc18c2,clarks,clarks_3011,United Kingdom,jR83gDd_hBPsbQfp9MZ9o,-k564Wwm4aT3ToWOnPwI_,Selling,Search/Browse Catalog,Cant search a shoe 
2025-09-13,15:43:49,UTC,4c268e1d-734d-451a-9f45-e3f04afcef2c,1.67.0 ,e5bb2586d87b556c8801eef1f9e4f694,untuckit,untuckit_4c268e1d-734d-451a-9f45-e3f04afcef2c,United States,0y1xH8JrhxKAe3IAPE0Df,QaQ9GwTetDZlJeyZ6QCSh,Selling,Chat with Customer,App keeps glitching scrolling up and down consecutively and doesn’t allow me to pick the next customer to text
2025-09-13,16:17:21,UTC,1110_London,1.66.1 ,1a892063611e53e39fbefdf2c7c92ed8,axelarigato,axelarigato_1110_London,United Kingdom,_ikmn-MUTxA_yJtDTr086,SIrPutUaMLEa6mowUhijd,Selling,Scan Product,Keeps loading but don’t show results. 
2025-09-13,18:01:40,UTC,BK,1.69.0 ,492472ec002751ca946ea65f38b04c47,marine-layer,marine-layer_BK,United States,Rp36eVCG379TtQZL5I82E,pK4h9_hSmg4AK3Ufky27w,Selling,Search/Browse Catalog,Froze when searching for an item
2025-09-13,21:48:19,UTC,5952,1.66.1 ,5b178398db90550c8cba82f9b44a0030,fossilgroup,fossilgroup_5952,Canada,lzXiyqjY8OrLpGVpvxssd,ecP8sQ2-RQWG6oTTAvvez,Selling,Capture Payment,Wasnt processing transaction after transaction being completed. 
2025-09-13,22:44:31,UTC,US-504,1.68.1 ,b38568d5e1695909b25fd7d10de51d12,allsaints,allsaints_US-504,United States,b9JZJQiTYa4d-HaO1kzCU,Zj3tOMfmhU494jJYnN1D7,Selling,Process Sale,This app stinks!!!!!!!!!
2025-09-13,16:47:33,UTC,141,1.69.0 ,6245b518e29d50a2be05133389a32c62,lego,lego_141,United States,FjXlpsS52LlCkvSzU26ow,bbiQQs6A32dRiwhCw-OKB,Selling,Cash Management,Register is not seeing when we close till and not letting us move forward with audit count
2025-09-13,21:56:18,UTC,725,1.69.0 ,e1cb4a1d25b7575cbdbeeeef45731525,lego,lego_725,United States,LE3gqv00Bh61vPdfpBrNN,zplfwWgH8iMfew1nHIUFp,Selling,Scan Product,Would not recognize item
2025-09-12,13:54:37,UTC,A728,1.66.1 ,e2a39c83edf65a9e95b13f12bd3a7df4,clarks,clarks_A728,United States,j5DHtsyxJXaLX_zJiW80W,N492Fk15UT9o59jW7kMXK,Login,Enter PIN,Loading
2025-09-12,15:59:48,UTC,30,1.69.0 ,73bcb31cc0805d97a404c713f94e3f9c,aninebing,aninebing_30,United States,_BFa9Z3CJ6w19kZhjp5K7,ClAgEovajycTEyvssTb6g,Login,Enter PIN,Not working
2025-09-12,17:01:44,UTC,WC,1.69.0 ,0fe15814d95b56ecb9339b5dc3c35ad9,marine-layer,marine-layer_WC,United States,dep4v9u6Xu_2T_VOSqMrf,DZNn3cpeFFdtW4WhUxq86,Login,Enter PIN,Slow to load 
2025-09-12,17:46:13,UTC,dc0e025f-5cf5-427d-b71e-b8853974618f,1.68.1 ,f8c400f7f30353f6a8da2285db745395,untuckit,untuckit_dc0e025f-5cf5-427d-b71e-b8853974618f,United States,jMCzSK6a2fAdK-arKvPs6,ZgEk81BWlBytbXD7Vs3DQ,Login,Enter PIN,Said login doesn’t exist but am able to login on different devices 
2025-09-12,17:49:20,UTC,CN,1.69.0 ,0dd8e3c2e81e5f75a04d9c9e178b96dd,marine-layer,marine-layer_CN,United States,o-8PDxX1ordods-d-5Woh,zeAhNzbuJx744wmniTNcF,Login,Enter PIN,Constantly freezes after logging in.
2025-09-12,22:35:57,UTC,8221,1.66.0 ,ca6fbf30c4475fda9f24724debd52b58,fossilgroup,fossilgroup_8221,United States,29YB0PMNuULK5NUtIjsM3,JlgTSYNGhRf77O8jDAsSV,Login,Enter PIN,Kept circling after I entered my pin
2025-09-12,0:43:36,UTC,769,1.69.0 ,29c635e563c1582697400492957a44e6,lego,lego_769,United States,VptIGpNKEGHwd5Senjn0G,PN4b3yr8CHfFx_UTnzdlE,Login,Enter Email & Password,Won’t load
2025-09-12,16:35:28,UTC,769,1.69.0 ,29c635e563c1582697400492957a44e6,lego,lego_769,United States,WfsjUSycm7cRf6hCoNKO_,2AYpwnciOBRKxVbW6I7vy,Login,Enter PIN,Won’t load 
2025-09-12,21:17:07,UTC,816,1.69.0 ,68b07130e3c05e13bdf8bd036e1fb45b,lego,lego_816,United States,S5ipKqgqVP4wTUAcTGHXe,sGd77HZ2e8QinpHaS2qGe,Login,Enter PIN,The app wouldn’t load even though I had recently logged into this phone 
2025-09-12,13:49:24,UTC,2103,1.66.1 ,cb12384aeee45e3bb50d72c4960e2996,clarks,clarks_2103,United Kingdom,74p2yTiITnryNmPwxAA7L,IXgmYZfzfa9zexMIIIjAn,Runner,Submit task,Screen freezes every time and you cant change in or out of the runner tab 
2025-09-12,0:14:43,UTC,270,1.69.0 ,0b43a26ec7055036b70fa2dea5e68a98,roots,roots_270,Canada,l2pKGDFbJq7bPK6pT1cuE,G6VesMAXtnZE6PZ-jbGu9,Selling,Search/Browse Catalog,Buffering
2025-09-12,1:40:50,UTC,JAT,1.69.0 ,5c7968e3cbb0521093f01e6362b12a13,mathers,mathers_JAT,Australia,gdrAMfSLvGiqYDklAZzTG,4EFTcPhjobg22IivxLWNw,Selling,Process Sale,Just kept spinning
2025-09-12,4:56:32,UTC,KGT,1.69.0 ,01a7959aedaa54f0929fff9a7753530b,williams,williams_KGT,Australia,A9YNX3POgFs7W4GL3WtS7,rSiy-wBFXzefZF1ejJG-v,Selling,Process Return,POS frozen cant do a blind return
2025-09-12,4:58:27,UTC,134,1.67.0 ,46a8b455069350d6aa3c62f1a15438f5,lornajaneoms,lornajaneoms_134,Australia,_i5_X9o6C80hiq9Wn5PX9,457g_pvipUHc3jWTXIS-d,Selling,Capture Payment,Payment came out of customers account. Froze and then crashed
2025-09-12,12:44:48,UTC,42,1.69.0 ,ab3d72e38ac153e596de14b12b02ec98,sweatybetty,sweatybetty_42,United Kingdom,ss49SQ4xyLOfpMRWaNdZa,HuIVFEqkUTkrdRxUFvVkE,Selling,Scan Product,Lag on scan - several attempts- LOST SALE!
2025-09-12,13:07:29,UTC,1890,1.66.1 ,fec9ebb636155538bea0c2d1968631cb,clarks,clarks_1890,United Kingdom,yUbvQ-fpfqIi-bxolkQBB,ChxkC3Wpm9bdjWvMRQSuy,Selling,Process Sale,Phone app not working
2025-09-12,16:07:47,UTC,CLB,1.69.0 ,490ac96885905517b0cf5ecd1bacea75,marine-layer,marine-layer_CLB,United States,qQxxaJn876kOnNzqZcPjO,YbnHrZ0bEsqaqrwTH06e2,Selling,Search/Browse Catalog,I was previously searching for the barn jackets for a guest and then I locked the phone and when I opened it back up it would not search anything else
2025-09-12,16:54:53,UTC,US-569,1.68.0 ,d8d56e5703fe59b68796d4e318d77080,allsaints,allsaints_US-569,United States,ZcmgqD_7Iw686skBZZ8cy,jLNnfyqPXZW5uz0VcNzFb,Selling,Scan Product,Just trying to scan an item
2025-09-12,22:35:50,UTC,A125,1.66.1 ,5c9464faf80a50c3beb87b292609bcb0,clarks,clarks_A125,United States,IaQwTP_IvfR2VX8SA9Ie3,vboKqfUpw96SNu0fwZUcb,Selling,Scan Product,Spinning wheel rolling forever
2025-09-12,23:05:33,UTC,KBS,1.69.0 ,94a01eee60e8593da5fbd669eeca6edb,williams,williams_KBS,Australia,zDxboAcnsF9mUUkjFXAG7,SFDRB8JVjyHpKcnIE-Vmf,Selling,Process Sale,"Wont let me add things to cart, wont process sale"
2025-09-12,23:58:38,UTC,7431,1.66.0 ,83e0922c6d7b5ea1b8c5addd1b0d90d7,fossilgroup,fossilgroup_7431,United States,usJwtauyJXN7R26KaKeRc,d2LzVRM-NITvYsS_bCqWK,Selling,Cash Management,Close register 
2025-09-12,3:46:48,UTC,769,1.69.0 ,9c8cf1a9bd3b5c139d3c50776b5286e3,lego,lego_769,United States,VHYAakkgjFneNwUdlD6oN,EvBTHjTaa3GdP6no8NWwJ,Selling,Cash Management,I went to do a summary on the drawer and it was not a selectable option
2025-09-12,3:58:46,UTC,769,1.69.0 ,9c8cf1a9bd3b5c139d3c50776b5286e3,lego,lego_769,United States,LRvinALoVyg20opDsVfig,LJT4SbheFWB_0qJSj8HrA,Selling,Cash Management,Summary would not load
2025-09-12,14:25:45,UTC,872,1.69.0 ,a10560459cd852e2b510f3da8e8aaef5,lego,lego_872,United States,CozTIOkLFXzB49wzDPzCY,PgBDziXTCpJHEa35i9aB6,Selling,Scan Product,The item will stay in buffered state after I scan them.
2025-09-12,19:22:30,UTC,875,1.69.0 ,9c57dec006c558ca8806a526af4a5101,lego,lego_875,United Kingdom,UBe4-ua4evW6QoF-ZJqot,9FZ9nPNG38ySUgpVHw2m4,Selling,Cash Management,Cashing out till
2025-09-11,20:38:19,UTC,A726,1.66.1 ,da2641609bc4505892f19481fddf0363,clarks,clarks_A726,United States,sbgt2YFx_s4HCrueaXZCA,8Hd0XBecYVbxAj4IKtY9X,Fulfillment,Handover to carrier/customer,Stuck on loading
2025-09-11,1:16:32,UTC,KAP,1.67.0 ,ad82bb7f8ebc57ac9f7833146eeba9d8,williams,williams_KAP,Australia,OxzL48XIWQlYKgo6Ujz_p,dExvx5P2hllKyneiWEplp,Login,Enter PIN,App would not recognise my pin when trying to log in. Said pin was incorrect and to try again. 
2025-09-11,6:18:57,UTC,KDP,1.69.0 ,f60564ac1d8b52c3a62a96cc16f9caca,williams,williams_KDP,Australia,S5IQ6wKfTH8ePEOJ3fVUg,Y_pqvnmGLb_mzuFpiGRfn,Login,Enter PIN,Nothing loads after putting in pin code. Happens every second time
2025-09-11,6:54:31,UTC,KDP,1.69.0 ,f60564ac1d8b52c3a62a96cc16f9caca,williams,williams_KDP,Australia,v6QzEubaFEGgp5PzdwC1v,bXFQaJK8fP_9pydVZI_mK,Login,Enter PIN,Not loading after submiting pin
2025-09-11,8:27:07,UTC,UK-324,1.69.0 ,4fda096caca85328a591a0f834179eae,allsaints,allsaints_UK-324,United Kingdom,M12yMfh82VLl9KjpnGvVC,bxEnr2i2ErMjHJBdlr7Fa,Login,Enter PIN,App was taking too long when i tried to log in
2025-09-11,14:39:23,UTC,319012,1.69.0 ,4715c9bb63d95adeb897d44be8b1b462,birkenstock,birkenstock_319012,United States,9Y4X0Mb4dnUip-trtDVgK,fm3cAtryEGUThGZGtvk_x,Login,Enter PIN,Non stop spinning wheel when loading after pin 
2025-09-11,15:58:45,UTC,A862,1.66.1 ,7bae71066b8b5243a2d2759f6f19cc95,clarks,clarks_A862,United States,LKktt9YbzpguoKUkTwaZC,u22rFWpWnS-9Q3oBVg1qN,Login,Enter Email & Password,Not letting employee log in
2025-09-11,17:13:05,UTC,A873,1.68.1 ,faf424454697560ab56c5c6187b7992d,clarks,clarks_A873,United States,mMIYoqa7oZ3jQJhochcUL,sDTKTGP-EPlGc-QZXcmcj,Login,Enter PIN,Same
2025-09-11,17:18:31,UTC,7472,1.66.1 ,25322aea23f151ec9a2e43edd8ae5c01,fossilgroup,fossilgroup_7472,United States,9DmPWqDrvkGGQxhjoiRVt,Lop5gHvc2SkeaE-42BgNR,Login,Enter PIN,This is a constant struggle when logging on to the device.
2025-09-11,17:42:19,UTC,HOU,1.69.0 ,0f59bf7ef0eb5bf59d3086f312d67cc7,marine-layer,marine-layer_HOU,United States,Yo1tGOS4oafs9SU3TlYGt,WOS-fXnQvHBlC_BGY71Io,Login,Enter PIN,Buffer 
2025-09-11,23:16:30,UTC,JAH,1.69.0 ,eb6ba45634675b1ba6d212582d0fe332,mathers,mathers_JAH,Australia,Tug6r91THwiP1y0hM1QPE,4H9tNS8ztILwMlIZQSWMv,Login,Enter PIN,Unable to sign into fluent on this device or ipad! 
2025-09-11,0:53:44,UTC,769,1.69.0 ,1766af365d8b5fac80005f21fc6bb703,lego,lego_769,United States,E5utPgpr9UIJleU1sikrO,g0i4gkm-gWh-2NQfMeeJA,Login,Enter Email & Password,Froze
2025-09-11,3:53:34,UTC,769,1.69.0 ,1766af365d8b5fac80005f21fc6bb703,lego,lego_769,United States,cL3lwQqT6p4_QNT6tnUdK,eXC0sGnydnQzRf1-cBvKH,Login,Enter Email & Password,Froze 
2025-09-11,21:03:23,UTC,865,1.69.0 ,067a71eaea475d2cbc4df6e3cc039492,lego,lego_865,Canada,BFu7QvdNK9tPFGsDyodsQ,W4XBXN_aMsxWMSgNIrIUp,Login,Enter Email & Password,Froze on authentication 
2025-09-11,22:24:42,UTC,JAF,1.67.0 ,4e85ad937a8a5bb6b26fdc0b334408ec,mathers,mathers_JAF,Australia,eiB7ut129skz48ryQJqOs,86jWKx3kzIrcBVPmbC99J,Other,Other,"Still didn't update, even after following instructions"
2025-09-11,22:26:03,UTC,JAF,1.67.0 ,4e85ad937a8a5bb6b26fdc0b334408ec,mathers,mathers_JAF,Australia,jJhgf-eCu3aEPKA6PVFIz,hX02VuLXXJmf2qArTMLkC,Other,Other,Still didn't update after following instructions
2025-09-11,0:47:32,UTC,220,1.69.0 ,c5cff86c69a95aae81ec17f4c2e5a47f,rmwilliams,rmwilliams_220,Australia,Zc-AMzHbl-fqX1c8Norey,Y0NWnMlEMDlggGZYZ1ZO5,Selling,Process Sale,Can’t process sale
2025-09-11,1:23:23,UTC,KAC,1.67.0 ,e36d03d48dea59e78c83c8775ff6e777,williams,williams_KAC,Australia,L3DJov6mhn2DkP5gxjRVS,APMfg9MDch40FrzXT_TWg,Selling,Search/Browse Catalog,Doesnt load anything at all
